"sample.id";"year";"month";"day";"station.id";"lat";"lon";"depth";"sex";"maturity_stage";"age";"length";"ungutted.weight";"gutted.weight";"liver.weight";"gonad.weight";"species"
281084;2006;3;13;114;63,09525;-11,293;452,5;"F";2;10;54;NA;NA;NA;NA;8
281085;2006;3;13;115;63,2408333333333;-11,60625;425,5;"M";1;9;54;NA;NA;NA;NA;8
281086;2006;3;14;116;63,1478333333333;-12,3191666666667;434;"F";1;7;34;NA;NA;NA;NA;8
281088;2006;3;14;118;63,7344166666667;-11,58625;373;"F";2;10;53;NA;NA;NA;NA;8
281088;2006;3;14;118;63,7344166666667;-11,58625;373;"M";1;4;23;NA;NA;NA;NA;8
281089;2006;3;14;119;63,8045;-12,1903333333333;407;"M";1;9;46;NA;NA;NA;NA;8
281089;2006;3;14;119;63,8045;-12,1903333333333;407;"M";2;10;56;NA;NA;NA;NA;8
281089;2006;3;14;119;63,8045;-12,1903333333333;407;"M";1;3;17;NA;NA;NA;NA;8
281089;2006;3;14;119;63,8045;-12,1903333333333;407;"M";1;6;35;NA;NA;NA;NA;8
280771;2006;3;9;83;64,1471666666667;-24,96675;193,5;"F";2;7;41;NA;NA;NA;NA;8
280771;2006;3;9;83;64,1471666666667;-24,96675;193,5;"F";1;5;33;NA;NA;NA;NA;8
280772;2006;3;9;84;64,1585833333333;-24,8480833333333;193,5;"F";2;NA;52;NA;NA;NA;NA;8
280772;2006;3;9;84;64,1585833333333;-24,8480833333333;193,5;"F";1;8;45;NA;NA;NA;NA;8
280772;2006;3;9;84;64,1585833333333;-24,8480833333333;193,5;"F";1;9;44;NA;NA;NA;NA;8
300453;2007;2;28;6;64,3450833333333;-13,40475;129,5;"F";1;3;31;NA;NA;NA;NA;8
300438;2007;3;8;150;64,75775;-25,5181666666667;194,5;"M";1;10;47;NA;NA;NA;NA;8
300456;2007;2;28;9;64,32875;-12,6886666666667;178,5;"F";1;6;42;NA;NA;NA;NA;8
300439;2007;3;8;151;64,7998333333333;-25,7681666666667;191;"F";1;6;36;NA;NA;NA;NA;8
300467;2007;3;1;20;64,0168333333333;-13,312;370;"F";2;NA;73;NA;NA;NA;NA;8
300467;2007;3;1;20;64,0168333333333;-13,312;370;"M";1;8;46;NA;NA;NA;NA;8
300467;2007;3;1;20;64,0168333333333;-13,312;370;"F";1;4;26;NA;NA;NA;NA;8
300467;2007;3;1;20;64,0168333333333;-13,312;370;"M";1;3;17;NA;NA;NA;NA;8
300440;2007;3;9;152;64,93025;-25,6303333333333;174;"M";1;9;50;NA;NA;NA;NA;8
300442;2007;3;9;154;64,5714166666667;-26,0120833333333;235;"M";1;9;50;NA;NA;NA;NA;8
300442;2007;3;9;154;64,5714166666667;-26,0120833333333;235;"M";1;7;42;NA;NA;NA;NA;8
300442;2007;3;9;154;64,5714166666667;-26,0120833333333;235;"M";1;7;35;NA;NA;NA;NA;8
300468;2007;3;1;21;64,0875;-13,2248333333333;171;"F";2;9;58;NA;NA;NA;NA;8
300469;2007;3;1;22;64,0705;-13,3915;191,5;"F";1;6;53;NA;NA;NA;NA;8
300469;2007;3;1;22;64,0705;-13,3915;191,5;"M";2;11;65;NA;NA;NA;NA;8
300469;2007;3;1;22;64,0705;-13,3915;191,5;"M";1;3;23;NA;NA;NA;NA;8
300469;2007;3;1;22;64,0705;-13,3915;191,5;"M";1;8;47;NA;NA;NA;NA;8
300469;2007;3;1;22;64,0705;-13,3915;191,5;"M";1;4;25;NA;NA;NA;NA;8
300469;2007;3;1;22;64,0705;-13,3915;191,5;"F";1;3;32;NA;NA;NA;NA;8
300470;2007;3;1;23;64,15175;-13,4319166666667;167;"M";1;7;40;NA;NA;NA;NA;8
300470;2007;3;1;23;64,15175;-13,4319166666667;167;"M";1;6;34;NA;NA;NA;NA;8
300470;2007;3;1;23;64,15175;-13,4319166666667;167;"F";2;10;59;NA;NA;NA;NA;8
300457;2007;2;28;10;64,3851666666667;-12,432;228;"F";1;8;52;NA;NA;NA;NA;8
300459;2007;2;28;12;64,4165;-12,2589166666667;302,5;"M";1;5;45;NA;NA;NA;NA;8
300370;2007;2;28;78;64,1525;-11,8266666666667;339,5;"M";1;8;50;NA;NA;NA;NA;8
300370;2007;2;28;78;64,1525;-11,8266666666667;339,5;"M";1;6;38;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"M";1;8;44;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"F";1;8;49;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"M";1;8;50;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"M";2;7;50;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"F";2;8;50;NA;NA;NA;NA;8
300471;2007;3;1;24;64,10125;-13,5483333333333;139;"F";1;8;47;NA;NA;NA;NA;8
300472;2007;3;1;25;64,0135;-13,531;164,5;"F";1;6;37;NA;NA;NA;NA;8
300472;2007;3;1;25;64,0135;-13,531;164,5;"M";1;2;18;NA;NA;NA;NA;8
300380;2007;3;1;91;64,0233333333333;-11,32;354,5;"F";2;8;58;NA;NA;NA;NA;8
300380;2007;3;1;91;64,0233333333333;-11,32;354,5;"F";1;6;39;NA;NA;NA;NA;8
300380;2007;3;1;91;64,0233333333333;-11,32;354,5;"M";1;5;32;NA;NA;NA;NA;8
300380;2007;3;1;91;64,0233333333333;-11,32;354,5;"M";1;4;30;NA;NA;NA;NA;8
300380;2007;3;1;91;64,0233333333333;-11,32;354,5;"M";1;4;34;NA;NA;NA;NA;8
300443;2007;3;9;155;64,44275;-26,2199166666667;280;"M";1;NA;30;NA;NA;NA;NA;8
300443;2007;3;9;155;64,44275;-26,2199166666667;280;"M";1;2;18;NA;NA;NA;NA;8
300444;2007;3;9;156;64,29825;-26,94425;414,5;"M";1;8;49;NA;NA;NA;NA;8
300444;2007;3;9;156;64,29825;-26,94425;414,5;"F";1;NA;67;NA;NA;NA;NA;8
300444;2007;3;9;156;64,29825;-26,94425;414,5;"M";2;NA;79;NA;NA;NA;NA;8
300460;2007;2;28;13;64,3165;-12,5463333333333;272;"M";1;6;43;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"M";1;7;44;NA;NA;NA;NA;8
300372;2007;2;28;81;64,2866666666667;-11,6533333333333;365;"F";2;9;61;NA;NA;NA;NA;8
300373;2007;2;28;82;64,3408333333333;-11,4066666666667;374,5;"F";1;7;40;NA;NA;NA;NA;8
300381;2007;3;2;92;63,945;-11,5916666666667;338,5;"M";2;7;57;NA;NA;NA;NA;8
300381;2007;3;2;92;63,945;-11,5916666666667;338,5;"F";1;5;40;NA;NA;NA;NA;8
300381;2007;3;2;92;63,945;-11,5916666666667;338,5;"F";1;6;38;NA;NA;NA;NA;8
300381;2007;3;2;92;63,945;-11,5916666666667;338,5;"F";1;7;37;NA;NA;NA;NA;8
300382;2007;3;2;93;63,8883333333333;-11,855;377,5;"F";1;7;42;NA;NA;NA;NA;8
300383;2007;3;2;94;63,8166666666667;-12,1808333333333;409,5;"F";1;8;51;NA;NA;NA;NA;8
300383;2007;3;2;94;63,8166666666667;-12,1808333333333;409,5;"M";1;7;39;NA;NA;NA;NA;8
300384;2007;3;2;95;63,7333333333333;-11,5841666666667;372,5;"F";1;10;54;NA;NA;NA;NA;8
300384;2007;3;2;95;63,7333333333333;-11,5841666666667;372,5;"M";1;3;21;NA;NA;NA;NA;8
300385;2007;3;2;96;63,4575;-11,7025;386;"M";1;7;50;NA;NA;NA;NA;8
300385;2007;3;2;96;63,4575;-11,7025;386;"M";1;4;22;NA;NA;NA;NA;8
300462;2007;3;1;15;64,1556666666667;-12,8619166666667;372,5;"M";1;4;28;NA;NA;NA;NA;8
300462;2007;3;1;15;64,1556666666667;-12,8619166666667;372,5;"M";2;7;51;NA;NA;NA;NA;8
300445;2007;3;9;157;64,0284166666667;-26,7243333333333;411,5;"F";2;12;79;NA;NA;NA;NA;8
300445;2007;3;9;157;64,0284166666667;-26,7243333333333;411,5;"F";2;6;48;NA;NA;NA;NA;8
300445;2007;3;9;157;64,0284166666667;-26,7243333333333;411,5;"M";2;5;50;NA;NA;NA;NA;8
300445;2007;3;9;157;64,0284166666667;-26,7243333333333;411,5;"F";1;4;36;NA;NA;NA;NA;8
300445;2007;3;9;157;64,0284166666667;-26,7243333333333;411,5;"M";1;5;26;NA;NA;NA;NA;8
300445;2007;3;9;157;64,0284166666667;-26,7243333333333;411,5;"M";2;6;44;NA;NA;NA;NA;8
300374;2007;3;1;83;64,2866666666667;-11,215;325;"F";1;6;35;NA;NA;NA;NA;8
300374;2007;3;1;83;64,2866666666667;-11,215;325;"F";1;8;51;NA;NA;NA;NA;8
300375;2007;3;1;85;64,3125;-11,0983333333333;327,5;"F";1;11;51;NA;NA;NA;NA;8
300375;2007;3;1;85;64,3125;-11,0983333333333;327,5;"M";1;2;19;NA;NA;NA;NA;8
300375;2007;3;1;85;64,3125;-11,0983333333333;327,5;"M";1;4;28;NA;NA;NA;NA;8
300375;2007;3;1;85;64,3125;-11,0983333333333;327,5;"F";1;5;32;NA;NA;NA;NA;8
300376;2007;3;1;86;64,2733333333333;-11,0916666666667;337;"M";1;9;45;NA;NA;NA;NA;8
300376;2007;3;1;86;64,2733333333333;-11,0916666666667;337;"F";1;8;43;NA;NA;NA;NA;8
300473;2007;3;1;26;63,9294166666667;-13,6891666666667;229;"F";1;5;45;NA;NA;NA;NA;8
300474;2007;3;2;27;63,96225;-14,0229166666667;156,5;"M";1;7;43;NA;NA;NA;NA;8
300475;2007;3;2;28;64,1759166666667;-14,4294166666667;159,5;"M";2;6;45;NA;NA;NA;NA;8
300447;2007;3;9;159;63,8485;-25,6784166666667;226;"F";1;5;41;NA;NA;NA;NA;8
300447;2007;3;9;159;63,8485;-25,6784166666667;226;"M";1;6;35;NA;NA;NA;NA;8
300447;2007;3;9;159;63,8485;-25,6784166666667;226;"M";1;5;34;NA;NA;NA;NA;8
300379;2007;3;1;90;63,9541666666667;-11,2975;357;"M";1;8;45;NA;NA;NA;NA;8
300379;2007;3;1;90;63,9541666666667;-11,2975;357;"F";2;7;56;NA;NA;NA;NA;8
300379;2007;3;1;90;63,9541666666667;-11,2975;357;"F";2;8;51;NA;NA;NA;NA;8
300379;2007;3;1;90;63,9541666666667;-11,2975;357;"M";1;7;35;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;8;52;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;6;34;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;10;54;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;6;33;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;4;30;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;3;22;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"F";1;3;22;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"F";1;NA;18;NA;NA;NA;NA;8
300386;2007;3;2;97;63,4208333333333;-11,3133333333333;339,5;"M";1;NA;15;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"F";1;6;36;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"M";2;7;48;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"M";1;7;46;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"F";1;6;41;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"M";1;6;37;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"M";1;7;36;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"F";1;NA;32;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"M";1;9;49;NA;NA;NA;NA;8
300391;2007;3;3;102;63,2341666666667;-11,6216666666667;427;"M";1;8;57;NA;NA;NA;NA;8
300463;2007;3;1;16;64,1968333333333;-12,87325;217;"M";1;5;38;NA;NA;NA;NA;8
300464;2007;3;1;17;64,20175;-13,0538333333333;149,5;"F";1;6;40;NA;NA;NA;NA;8
300465;2007;3;1;18;64,1280833333333;-12,9515;316;"M";1;4;32;NA;NA;NA;NA;8
300465;2007;3;1;18;64,1280833333333;-12,9515;316;"F";1;5;45;NA;NA;NA;NA;8
300466;2007;3;1;19;64,05925;-13,1223333333333;313;"M";1;8;48;NA;NA;NA;NA;8
300476;2007;3;2;29;64,233;-14,5353333333333;120;"M";1;5;38;NA;NA;NA;NA;8
300476;2007;3;2;29;64,233;-14,5353333333333;120;"M";1;8;47;NA;NA;NA;NA;8
300501;2007;3;4;54;63,12075;-21,0935833333333;417;"F";1;6;49;NA;NA;NA;NA;8
300502;2007;3;4;55;63,15475;-21,1475;265;"M";1;2;15;NA;NA;NA;NA;8
300392;2007;3;3;103;63,2216666666667;-12,2958333333333;424,5;"M";1;8;50;NA;NA;NA;NA;8
300392;2007;3;3;103;63,2216666666667;-12,2958333333333;424,5;"M";1;3;26;NA;NA;NA;NA;8
300503;2007;3;4;56;63,2435833333333;-20,9570833333333;158,5;"F";1;4;20;NA;NA;NA;NA;8
300503;2007;3;4;56;63,2435833333333;-20,9570833333333;158,5;"M";1;3;20;NA;NA;NA;NA;8
300503;2007;3;4;56;63,2435833333333;-20,9570833333333;158,5;"F";1;4;23;NA;NA;NA;NA;8
300517;2007;3;5;70;63,2510833333333;-21,2473333333333;191;"M";2;11;68;NA;NA;NA;NA;8
300518;2007;3;6;71;63,2490833333333;-21,7919166666667;207,5;"M";1;5;33;NA;NA;NA;NA;8
300479;2007;3;2;32;64,0686666666667;-14,7740833333333;108,5;"M";2;10;54;NA;NA;NA;NA;8
300519;2007;3;6;72;63,4633333333333;-22,0065833333333;169;"F";1;8;29;NA;NA;NA;NA;8
300519;2007;3;6;72;63,4633333333333;-22,0065833333333;169;"F";1;6;29;NA;NA;NA;NA;8
300520;2007;3;6;73;63,48525;-22,2338333333333;235,5;"M";1;5;29;NA;NA;NA;NA;8
300481;2007;3;2;34;63,7710833333333;-14,194;246;"F";1;5;28;NA;NA;NA;NA;8
300524;2007;3;6;77;63,9304166666667;-22,9410833333333;102;"M";1;4;48;NA;NA;NA;NA;8
300448;2007;2;27;1;64,4054166666667;-13,8630833333333;131,5;"M";1;5;40;NA;NA;NA;NA;8
300526;2007;3;6;79;63,9206666666667;-23,4703333333333;139;"M";1;5;30;NA;NA;NA;NA;8
300431;2007;3;8;143;64,5459166666667;-23,0680833333333;83;"M";1;4;33;NA;NA;NA;NA;8
300451;2007;2;28;4;64,3993333333333;-13,5764166666667;150,5;"M";1;6;41;NA;NA;NA;NA;8
300452;2007;2;28;5;64,3158333333333;-13,4759166666667;161,5;"F";1;4;32;NA;NA;NA;NA;8
300527;2007;3;6;80;63,99275;-23,6145;140;"M";1;3;23;NA;NA;NA;NA;8
300527;2007;3;6;80;63,99275;-23,6145;140;"M";1;6;43;NA;NA;NA;NA;8
300528;2007;3;6;81;64,07875;-22,9895833333333;80;"M";1;6;40;NA;NA;NA;NA;8
229782;2004;3;13;118;66,2388333333333;-25,5010833333333;152;"M";1;6;42;NA;NA;NA;NA;8
229856;2004;3;16;155;65,1494166666667;-26,49575;165;NA;NA;1;13;NA;NA;NA;NA;8
280426;2006;3;5;46;66,0555;-11,8858333333333;282,5;"F";1;3;21;NA;NA;NA;NA;8
280426;2006;3;5;46;66,0555;-11,8858333333333;282,5;"M";1;6;33;NA;NA;NA;NA;8
280590;2006;3;2;4;66,9168333333333;-23,0748333333333;232,5;"F";1;8;55;NA;NA;NA;NA;8
280672;2006;3;8;86;65,7740833333333;-25,71925;210;"M";1;7;53;NA;NA;NA;NA;8
301430;2007;3;20;259;65,1361666666667;-26,2016666666667;155,5;"M";2;9;56;NA;NA;NA;NA;8
300604;2007;3;4;146;66,3033333333333;-21,0504166666667;147;"F";1;6;41;NA;NA;NA;NA;8
300592;2007;3;4;60;66,0750833333333;-24,8240833333333;128;"M";1;9;50;NA;NA;NA;NA;8
300519;2007;3;6;72;63,4633333333333;-22,0065833333333;169;"F";1;6;43;NA;NA;NA;NA;8
300525;2007;3;6;78;63,9730833333333;-23,3738333333333;127;"M";1;6;42;NA;NA;NA;NA;8
300818;2007;3;11;113;63,4150833333333;-24,6625833333333;252;"M";2;11;65;NA;NA;NA;NA;8
300819;2007;3;12;114;63,3529166666667;-24,6929166666667;253;"M";1;5;29;NA;NA;NA;NA;8
300873;2007;3;13;196;66,7668333333333;-19,8651666666667;253;"M";1;5;30;NA;NA;NA;NA;8
300966;2007;3;16;107;65,9885;-26,1975833333333;253,5;"M";2;10;60;NA;NA;NA;NA;8
300967;2007;3;16;108;65,9326666666667;-25,85525;200;"F";1;6;41;NA;NA;NA;NA;8
300967;2007;3;16;108;65,9326666666667;-25,85525;200;"M";1;6;29;NA;NA;NA;NA;8
301004;2007;3;11;91;66,7175;-14,8291666666667;167,5;"F";2;10;56;NA;NA;NA;NA;8
301030;2007;3;13;117;64,8191666666667;-11,6816666666667;292;"M";1;7;40;NA;NA;NA;NA;8
301057;2007;3;15;144;64,6916666666667;-12,5041666666667;152;"F";1;4;32;NA;NA;NA;NA;8
301057;2007;3;15;144;64,6916666666667;-12,5041666666667;152;"F";1;7;44;NA;NA;NA;NA;8
301058;2007;3;15;145;64,5583333333333;-12,5758333333333;164,5;"M";1;5;35;NA;NA;NA;NA;8
301058;2007;3;15;145;64,5583333333333;-12,5758333333333;164,5;"M";1;6;34;NA;NA;NA;NA;8
301433;2007;3;20;261;65,28975;-25,9120833333333;135,5;"F";1;6;41;NA;NA;NA;NA;8
301434;2007;3;20;262;65,0483333333333;-25,959;168;"M";1;6;43;NA;NA;NA;NA;8
301434;2007;3;20;262;65,0483333333333;-25,959;168;"M";1;8;50;NA;NA;NA;NA;8
300534;2007;2;27;2;66,8618333333333;-23,2190833333333;227;"F";1;7;42;NA;NA;NA;NA;8
300535;2007;2;27;3;66,8815;-23,0269166666667;200;"M";1;4;21;NA;NA;NA;NA;8
300690;2007;3;1;2;65,5343333333333;-12,4788333333333;167,5;"F";1;6;56;NA;NA;NA;NA;8
300690;2007;3;1;2;65,5343333333333;-12,4788333333333;167,5;"F";1;5;32;NA;NA;NA;NA;8
300691;2007;3;1;3;65,5848333333333;-12,439;222,5;"F";1;10;54;NA;NA;NA;NA;8
300691;2007;3;1;3;65,5848333333333;-12,439;222,5;"F";1;7;45;NA;NA;NA;NA;8
300789;2007;3;8;84;64,5958333333333;-23,658;124;"F";1;7;45;NA;NA;NA;NA;8
300789;2007;3;8;84;64,5958333333333;-23,658;124;"M";1;8;51;NA;NA;NA;NA;8
300790;2007;3;8;85;64,6670833333333;-24,2341666666667;117,5;"M";1;6;41;NA;NA;NA;NA;8
300827;2007;3;12;122;63,3324166666667;-23,3223333333333;343;"F";1;8;39;NA;NA;NA;NA;8
300828;2007;3;12;123;63,37475;-23,1301666666667;247;"M";1;4;31;NA;NA;NA;NA;8
300820;2007;3;12;115;63,1475;-24,8915833333333;306,5;"F";1;6;40;NA;NA;NA;NA;8
300874;2007;3;13;197;66,6865;-19,999;144,5;"F";1;10;52;NA;NA;NA;NA;8
300937;2007;3;13;78;66,1146666666667;-26,0826666666667;285;"M";1;9;44;NA;NA;NA;NA;8
301059;2007;3;15;146;64,5941666666667;-12,6575;170,5;"M";1;5;24;NA;NA;NA;NA;8
300539;2007;2;28;7;67,01;-22,5439166666667;208;NA;NA;NA;16;NA;NA;NA;NA;8
300539;2007;2;28;7;67,01;-22,5439166666667;208;NA;NA;NA;18;NA;NA;NA;NA;8
300692;2007;3;2;4;65,5425833333333;-12,1401666666667;200,5;"M";1;7;50;NA;NA;NA;NA;8
300692;2007;3;2;4;65,5425833333333;-12,1401666666667;200,5;"M";1;5;27;NA;NA;NA;NA;8
300821;2007;3;12;116;63,0233333333333;-24,3979166666667;410,5;"M";1;7;45;NA;NA;NA;NA;8
300914;2007;3;17;237;66,96175;-22,6244166666667;189,5;"F";2;10;58;NA;NA;NA;NA;8
300968;2007;3;16;109;65,8924166666667;-25,5506666666667;152,5;"M";1;6;40;NA;NA;NA;NA;8
300969;2007;3;16;110;65,7719166666667;-25,7253333333333;213;"F";2;8;46;NA;NA;NA;NA;8
300969;2007;3;16;110;65,7719166666667;-25,7253333333333;213;"M";1;6;34;NA;NA;NA;NA;8
300970;2007;3;16;111;65,8105833333333;-25,8025833333333;210;"M";1;6;40;NA;NA;NA;NA;8
300971;2007;3;17;112;65,8188333333333;-26,0584166666667;233,5;"M";1;2;17;NA;NA;NA;NA;8
301060;2007;3;15;147;64,5858333333333;-12,785;180;"M";1;5;26;NA;NA;NA;NA;8
301060;2007;3;15;147;64,5858333333333;-12,785;180;"F";1;7;42;NA;NA;NA;NA;8
301061;2007;3;16;148;64,5283333333333;-12,8625;146;"M";1;5;28;NA;NA;NA;NA;8
301061;2007;3;16;148;64,5283333333333;-12,8625;146;"M";1;6;31;NA;NA;NA;NA;8
301062;2007;3;16;149;64,5249166666667;-13,0533333333333;130;"F";1;7;44;NA;NA;NA;NA;8
301062;2007;3;16;149;64,5249166666667;-13,0533333333333;130;"M";1;6;32;NA;NA;NA;NA;8
300482;2007;3;2;35;63,7105;-14,6905833333333;166,5;"F";1;4;28;NA;NA;NA;NA;8
300482;2007;3;2;35;63,7105;-14,6905833333333;166,5;"F";1;9;62;NA;NA;NA;NA;8
300483;2007;3;3;36;63,6651666666667;-15,198;112;"F";1;7;47;NA;NA;NA;NA;8
300484;2007;3;3;37;63,5675833333333;-15,2058333333333;137;"M";1;7;34;NA;NA;NA;NA;8
300573;2007;3;3;41;65,1373333333333;-25,0016666666667;113;"M";1;6;37;NA;NA;NA;NA;8
300574;2007;3;3;42;65,0320833333333;-24,53075;122;"M";1;8;48;NA;NA;NA;NA;8
300574;2007;3;3;42;65,0320833333333;-24,53075;122;"M";1;6;39;NA;NA;NA;NA;8
300693;2007;3;2;5;65,4935;-12,135;178,5;"F";1;7;45;NA;NA;NA;NA;8
300694;2007;3;2;6;65,42025;-12,1013333333333;208,5;"M";1;9;57;NA;NA;NA;NA;8
300694;2007;3;2;6;65,42025;-12,1013333333333;208,5;"M";1;5;33;NA;NA;NA;NA;8
300695;2007;3;2;7;65,4748333333333;-11,7836666666667;205;"F";1;4;21;NA;NA;NA;NA;8
300800;2007;3;9;95;64,1455;-24,81475;198;"M";1;9;47;NA;NA;NA;NA;8
300800;2007;3;9;95;64,1455;-24,81475;198;"F";1;6;33;NA;NA;NA;NA;8
300800;2007;3;9;95;64,1455;-24,81475;198;"F";1;5;33;NA;NA;NA;NA;8
300801;2007;3;9;96;64,13875;-24,9779166666667;196,5;"F";1;5;39;NA;NA;NA;NA;8
300802;2007;3;9;97;64,2363333333333;-25,2776666666667;265;"M";1;8;53;NA;NA;NA;NA;8
300831;2007;3;13;126;63,0834166666667;-22,246;349;"M";1;9;53;NA;NA;NA;NA;8
300939;2007;3;13;80;66,2805833333333;-25,8485833333333;383,5;"F";1;9;48;NA;NA;NA;NA;8
300940;2007;3;13;81;66,2775;-25,7704166666667;333,5;"F";1;6;32;NA;NA;NA;NA;8
301035;2007;3;13;122;64,5858333333333;-12,0308333333333;244,5;"M";1;6;43;NA;NA;NA;NA;8
301036;2007;3;14;123;64,5491666666667;-12,345;215;"F";2;7;43;NA;NA;NA;NA;8
300832;2007;3;13;127;63,163;-22,18775;246,5;"F";1;8;51;NA;NA;NA;NA;8
300824;2007;3;12;119;63,2490833333333;-23,99875;249,5;"M";1;3;21;NA;NA;NA;NA;8
300825;2007;3;12;120;63,1614166666667;-23,8729166666667;389;"F";2;NA;65;NA;NA;NA;NA;8
300879;2007;3;13;202;66,5325;-20,70375;312;"M";1;5;33;NA;NA;NA;NA;8
300972;2007;3;17;113;65,665;-26,2269166666667;182,5;"F";1;4;24;NA;NA;NA;NA;8
301012;2007;3;11;99;66,445;-13,7291666666667;217;"M";1;5;33;NA;NA;NA;NA;8
300485;2007;3;3;38;63,5831666666667;-15,4404166666667;134,5;"F";1;5;38;NA;NA;NA;NA;8
300485;2007;3;3;38;63,5831666666667;-15,4404166666667;134,5;"F";1;3;23;NA;NA;NA;NA;8
300486;2007;3;3;39;63,46875;-15,7298333333333;194,5;"F";2;10;68;NA;NA;NA;NA;8
300486;2007;3;3;39;63,46875;-15,7298333333333;194,5;"F";1;6;33;NA;NA;NA;NA;8
300575;2007;3;3;43;65,05025;-23,5710833333333;172,5;"M";1;6;38;NA;NA;NA;NA;8
300689;2007;3;1;1;65,5133333333333;-12,8045833333333;131,5;"M";1;4;27;NA;NA;NA;NA;8
300696;2007;3;2;8;65,6026666666667;-11,5958333333333;273;"F";1;7;46;NA;NA;NA;NA;8
300697;2007;3;2;9;65,6345833333333;-11,8366666666667;225;"M";1;7;49;NA;NA;NA;NA;8
300699;2007;3;2;11;65,7990833333333;-11,90075;220;"M";1;5;27;NA;NA;NA;NA;8
300700;2007;3;2;12;65,8125;-12,0003333333333;194;"M";1;5;26;NA;NA;NA;NA;8
300371;2007;2;28;80;64,17;-11,4633333333333;317;"F";2;8;47;NA;NA;NA;NA;8
300379;2007;3;1;90;63,9541666666667;-11,2975;357;"F";2;9;57;NA;NA;NA;NA;8
300381;2007;3;2;92;63,945;-11,5916666666667;338,5;"M";1;5;35;NA;NA;NA;NA;8
300383;2007;3;2;94;63,8166666666667;-12,1808333333333;409,5;"M";1;NA;22;NA;NA;NA;NA;8
300384;2007;3;2;95;63,7333333333333;-11,5841666666667;372,5;"M";1;4;30;NA;NA;NA;NA;8
300385;2007;3;2;96;63,4575;-11,7025;386;"M";1;10;58;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"F";1;11;47;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"M";1;7;43;NA;NA;NA;NA;8
300387;2007;3;2;98;63,5108333333333;-11,0125;338;"F";1;7;35;NA;NA;NA;NA;8
300389;2007;3;2;100;63,2658333333333;-10,7475;403;"M";1;5;27;NA;NA;NA;NA;8
300928;2007;3;12;69;66,5208333333333;-24,4559166666667;100,5;"M";1;7;41;NA;NA;NA;NA;8
300942;2007;3;13;83;66,3683333333333;-25,4341666666667;181;"M";1;8;49;NA;NA;NA;NA;8
300943;2007;3;14;84;66,3441666666667;-25,2686666666667;168,5;"F";1;6;35;NA;NA;NA;NA;8
300943;2007;3;14;84;66,3441666666667;-25,2686666666667;168,5;"M";1;2;19;NA;NA;NA;NA;8
301037;2007;3;14;124;64,6241666666667;-12,215;166,5;"M";1;6;58;NA;NA;NA;NA;8
301038;2007;3;14;125;64,6508333333333;-12,3233333333333;174;"F";1;9;48;NA;NA;NA;NA;8
301038;2007;3;14;125;64,6508333333333;-12,3233333333333;174;"F";1;4;22;NA;NA;NA;NA;8
301038;2007;3;14;125;64,6508333333333;-12,3233333333333;174;"M";1;3;19;NA;NA;NA;NA;8
301039;2007;3;14;126;65,3083333333333;-12,4591666666667;205;"M";1;7;46;NA;NA;NA;NA;8
300503;2007;3;4;56;63,2435833333333;-20,9570833333333;158,5;"M";1;6;28;NA;NA;NA;NA;8
300503;2007;3;4;56;63,2435833333333;-20,9570833333333;158,5;"M";1;5;35;NA;NA;NA;NA;8
